,KS_score,GS76_score,rank_KS,rank_GS76,consensus_rank,emt_group
F358,-0.4542124542124542,1.3988113443016914,42.0,1756.0,899.0,E
F359,0.12154512154512155,1.5446269198907956,2220.0,1794.0,2007.0,M
F360,0.1598817848817849,-5.3260630164415375,2604.0,504.0,1554.0,E
F361,-0.14577089577089578,5.820190261366484,1220.0,2760.0,1990.0,M
F362,0.13632201132201133,-3.094366388800637,2401.0,822.0,1611.5,Hybrid
F363,-0.374000999000999,7.65804460615994,136.5,3020.0,1578.25,Hybrid
F364,-0.24887612387612387,7.360018068111245,571.5,2983.0,1777.25,M
F365,-0.29736929736929735,5.725154317754225,330.0,2739.0,1534.5,E
F366,-0.18831168831168832,6.197688145086438,905.5,2816.0,1860.75,M
F367,0.14922577422577424,1.874970148993988,2526.0,1867.0,2196.5,M
F368,0.13702963702963702,-1.8686126144168185,2408.0,1025.0,1716.5,Hybrid
F369,-0.08670496170496171,0.7616591831263264,1657.0,1586.0,1621.5,Hybrid
F370,-0.2202797202797203,8.923725817760705,701.5,3131.0,1916.25,M
F371,-0.10393772893772894,0.8530503640853979,1553.0,1613.0,1583.0,Hybrid
F372,-0.13474025974025974,4.267044223199598,1311.0,2423.0,1867.0,M
F373,-0.11376123876123877,0.8943930151142965,1473.0,1624.0,1548.5,E
F374,-0.2403846153846154,5.555836194445604,599.5,2697.0,1648.25,Hybrid
F375,-0.22952047952047952,1.761904143404216,651.0,1843.0,1247.0,E
F376,0.14876789876789875,-5.570197725234799,2521.5,483.0,1502.25,E
F377,-0.16716616716616717,5.154819557894903,1047.5,2607.0,1827.25,M
F378,0.1306193806193806,-0.7860329943420084,2341.5,1230.0,1785.75,M
F379,-0.20183982683982685,4.514812530746127,829.0,2484.0,1656.5,Hybrid
F380,-0.27905427905427904,3.269809289322005,410.0,2212.0,1311.0,E
F381,-0.2743090243090243,5.720392682864677,424.5,2738.0,1581.25,Hybrid
F382,0.09357309357309357,0.12292953131925088,1857.5,1440.0,1648.75,Hybrid
F383,0.3166000666000666,-12.746683095837891,3146.0,114.0,1630.0,Hybrid
F384,0.1684149184149184,-3.0062310335185174,2669.5,840.0,1754.75,M
F385,0.05448717948717949,2.1896442471018602,1699.0,1940.0,1819.5,M
F386,-0.18460705960705961,4.288126035787052,924.5,2428.0,1676.25,Hybrid
F387,0.1207958707958708,1.059550478447612,2212.0,1662.0,1937.0,M
F388,-0.5381285381285381,9.722005262852036,10.0,3198.0,1604.0,Hybrid
F389,0.14681152181152182,-1.5997633613385531,2505.0,1067.0,1786.0,M
F390,-0.1294122544122544,3.4055017451994374,1361.0,2236.0,1798.5,M
F391,-0.1441058941058941,2.217242577511797,1229.0,1948.0,1588.5,Hybrid
F392,-0.19201631701631702,5.19408030257167,886.0,2611.0,1748.5,M
F393,-0.11105561105561106,1.503515332901678,1500.0,1783.0,1641.5,Hybrid
F394,-0.14976689976689977,2.4367918053852193,1184.0,2004.0,1594.0,Hybrid
F395,0.09744422244422245,2.3731689376998943,1904.5,1995.0,1949.75,M
F396,-0.17998667998668,2.290105326158759,959.0,1973.0,1466.0,E
F397,-0.40613553113553114,2.8378813982517457,90.0,2099.0,1094.5,E
F398,0.08836996336996338,1.8074063289691153,1805.5,1847.0,1826.25,M
F399,-0.2726856476856477,6.735112794223838,434.0,2903.0,1668.5,Hybrid
F400,0.09715284715284715,0.19001819572142153,1900.0,1459.0,1679.5,Hybrid
F401,0.16038128538128538,-3.0631312386493974,2607.0,828.0,1717.5,Hybrid
F402,0.4095904095904096,-18.399212760032714,3219.0,52.0,1635.5,Hybrid
F403,0.1207958707958708,-2.1021359191897275,2212.0,988.0,1600.0,Hybrid
F404,-0.14306526806526806,2.979298230838083,1239.5,2134.0,1686.75,Hybrid
F405,0.1324092574092574,-2.8897066352275687,2363.0,855.0,1609.0,Hybrid
F406,-0.2385947385947386,8.912117690363857,612.0,3129.0,1870.5,M
F407,0.11455211455211456,3.2439972163196344,2126.0,2204.0,2165.0,M
F408,-0.12837162837162838,4.270425373340025,1366.0,2424.0,1895.0,M
F409,-0.3563103563103563,7.636014828359585,184.0,3016.0,1600.0,Hybrid
F410,0.16662504162504163,-10.727024924718805,2649.5,167.0,1408.25,E
F411,0.24546287046287046,-8.732208794437895,3003.0,253.0,1628.0,Hybrid
F412,-0.3088161838161838,10.012453819033873,300.0,3214.0,1757.0,M
F413,-0.41595904095904096,8.651577190744938,74.0,3115.0,1594.5,Hybrid
F414,-0.10306360306360306,0.7630414290726435,1558.5,1588.0,1573.25,E
F415,0.4025974025974026,-11.550097268197955,3218.0,146.0,1682.0,Hybrid
F416,-0.20646020646020646,4.943363083807277,799.0,2563.0,1681.0,Hybrid
F417,0.1257076257076257,-4.075847714061645,2270.5,661.0,1465.75,E
F418,0.14473026973026973,-6.744370548972487,2483.5,393.0,1438.25,E
F419,0.10206460206460206,0.12440980438407934,1967.0,1441.0,1704.0,Hybrid
F420,0.17524142524142525,-2.6372471160250512,2708.5,889.0,1798.75,M
F421,-0.08745421245421245,-1.7080347574700667,1652.0,1047.0,1349.5,E
F422,-0.14485514485514486,-3.344156262005228,1225.0,773.0,999.0,E
F423,0.16733266733266733,-4.22469103072045,2658.0,639.0,1648.5,Hybrid
F424,-0.09261571761571762,-0.8949636902877671,1621.5,1207.0,1414.25,E
F425,0.6466033966033966,-55.33942681384569,3265.0,5.0,1635.0,Hybrid
F426,-0.20558608058608058,1.0217374559660115,808.0,1653.0,1230.5,E
F427,-0.19413919413919414,5.472376940168921,875.0,2684.0,1779.5,M
F428,-0.2798035298035298,3.6077009011069734,402.5,2280.0,1341.25,E
F429,-0.3138944388944389,9.715861656199344,284.0,3197.0,1740.5,M
F430,-0.15913253413253414,4.541945895824753,1109.5,2488.0,1798.75,M
F431,0.11322011322011322,5.560126138573402,2109.5,2698.0,2403.75,M
F432,0.29545454545454547,-8.726262403607514,3114.0,254.0,1684.0,Hybrid
F433,-0.159007659007659,4.9839826718193905,1112.0,2575.0,1843.5,M
F434,-0.1245004995004995,6.47318278307354,1397.0,2861.0,2129.0,M
F435,-0.20766733266733267,3.378293023043369,784.5,2231.0,1507.75,E
F436,-0.13074425574425574,4.433648870890856,1349.0,2456.0,1902.5,M
F437,-0.24825174825174826,4.23482514190173,573.0,2418.0,1495.5,E
F438,0.12566600066600067,-1.3171608393026446,2269.0,1119.0,1694.0,Hybrid
F439,-0.21507659007659008,8.074413440187683,739.0,3066.0,1902.5,M
F440,-0.11051448551448552,0.9396108426298824,1507.5,1635.0,1571.25,E
F441,0.14876789876789875,-3.29257258956239,2521.5,786.0,1653.75,Hybrid
F442,0.15234765234765235,-4.714937523411969,2549.0,577.0,1563.0,E
F443,0.11438561438561438,-1.4046466677796658,2123.5,1105.0,1614.25,Hybrid
F444,-0.12196137196137197,1.6792625188421084,1411.5,1827.0,1619.25,Hybrid
F445,-0.21853146853146854,9.467579475971839,711.0,3175.0,1943.0,M
F446,0.16138028638028637,-9.14055514190035,2610.0,234.0,1422.0,E
F447,0.36746586746586746,-13.759117982384709,3191.5,96.0,1643.75,Hybrid
F448,-0.3615134865134865,9.741425706942422,168.0,3201.0,1684.5,Hybrid
F449,-0.21957209457209456,5.313677470936398,705.5,2650.0,1677.75,Hybrid
F450,-0.1773226773226773,2.8895201580248937,977.0,2115.0,1546.0,E
F451,0.30215617715617715,-10.524004725144728,3125.0,174.0,1649.5,Hybrid
F452,0.1672077922077922,-1.7351715804145869,2656.5,1039.0,1847.75,M
F453,-0.39052614052614054,7.035458656861643,118.0,2945.0,1531.5,E
F454,-0.23605561105561104,5.262701975908641,623.0,2629.0,1626.0,Hybrid
F455,-0.172993672993673,-1.1229934678096,1000.0,1159.0,1079.5,E
F456,-0.29587079587079584,6.134352223915954,338.0,2805.0,1571.5,E
F457,0.1722860472860473,-0.02100554236883312,2690.0,1412.0,2051.0,M
F458,0.11738261738261738,0.1764676654898878,2167.5,1452.0,1809.75,M
F459,0.10801698301698302,1.6567540153383433,2041.5,1817.0,1929.25,M
F460,0.16945554445554445,-2.8254059548774606,2676.5,862.0,1769.25,M
F461,-0.1958874458874459,6.779787352526206,864.0,2911.0,1887.5,M
F462,0.2987429237429237,-8.58451979839094,3120.0,266.0,1693.0,Hybrid
F463,0.11500999000999002,-2.8759531109296788,2134.5,857.0,1495.75,E
F464,-0.12953712953712954,2.899195323264742,1360.0,2118.0,1739.0,M
F465,0.1925158175158175,-9.620407690489458,2809.0,212.0,1510.5,E
F466,-0.1342823842823843,3.264402919220707,1313.5,2211.0,1762.25,M
F467,0.13107725607725607,-0.4276468271991263,2347.5,1315.0,1831.25,M
F468,-0.17207792207792208,3.593370321988175,1010.0,2275.0,1642.5,Hybrid
F469,-0.3525641025641026,6.436458821279615,188.0,2851.0,1519.5,E
F470,0.10339660339660339,1.1977260823969829,1986.5,1700.0,1843.25,M
F471,-0.13544788544788544,-0.3839177216200156,1308.0,1332.0,1320.0,E
F472,-0.180985680985681,2.2194713324097464,949.0,1949.0,1449.0,E
F473,-0.1528887778887779,1.7077874256764787,1155.0,1834.0,1494.5,E
F474,0.20783383283383283,-4.027446274170352,2882.0,664.0,1773.0,M
F475,-0.42982017982017984,9.211173181220005,62.0,3158.0,1610.0,Hybrid
F476,0.11322011322011322,-0.5403554962628974,2109.5,1290.0,1699.75,Hybrid
F477,-0.24766899766899766,8.168580127707322,577.5,3072.0,1824.75,M
F478,-0.25333000333000333,5.728683479907133,543.5,2741.0,1642.25,Hybrid
F479,0.10947385947385947,-2.6604270257149594,2071.5,883.0,1477.25,E
F480,0.2142024642024642,-7.973284737003059,2908.0,308.0,1608.0,Hybrid
F481,-0.09319846819846819,3.212192167597607,1619.0,2197.0,1908.0,M
F482,0.15055777555777555,-4.879515657066328,2536.0,555.0,1545.5,E
F483,0.11684149184149184,-1.4960941293388146,2157.0,1084.0,1620.5,Hybrid
F484,-0.19351481851481853,6.959015643369469,879.5,2932.0,1905.75,M
F485,-0.199009324009324,6.668655359915363,845.0,2891.0,1868.0,M
F486,-0.2940809190809191,10.684919001395457,346.5,3228.0,1787.25,M
F487,0.1272061272061272,-5.396485420597358,2285.5,499.0,1392.25,E
F488,-0.2691058941058941,10.883777683440094,449.5,3236.0,1842.75,M
F489,0.14473026973026973,-0.34643431300808913,2483.5,1339.0,1911.25,M
F490,0.1344905094905095,-0.5765981371440816,2376.5,1282.0,1829.25,M
F491,0.5144855144855145,-26.21636065683263,3246.0,31.0,1638.5,Hybrid
F492,0.14905927405927405,-4.400161510237204,2524.0,620.0,1572.0,E
F493,-0.14589577089577088,3.1824918127519624,1219.0,2192.0,1705.5,Hybrid
F494,0.23135198135198135,-3.1172730688242964,2958.0,816.0,1887.0,M
F495,-0.16391941391941392,3.1798755138240935,1070.5,2191.0,1630.75,Hybrid
F496,0.22777222777222778,-3.692655457650396,2945.0,717.0,1831.0,M
F497,0.12108724608724608,-3.5335006113610348,2215.5,750.0,1482.75,E
F498,-0.21824009324009325,6.342392919491623,712.5,2841.0,1776.75,M
F499,0.12092074592074592,-3.167792505705208,2214.0,806.0,1510.0,E
F500,-0.17224442224442224,4.560148905230172,1008.0,2493.0,1750.5,M
F501,-0.28321678321678323,6.565679778886924,384.0,2875.0,1629.5,Hybrid
F502,0.19293206793206794,-8.735511693337966,2811.0,252.0,1531.5,E
F503,-0.15455377955377955,2.240418006030289,1138.5,1954.0,1546.25,E
F504,-0.17224442224442224,2.214621560259438,1008.0,1947.0,1477.5,E
F505,-0.16391941391941392,1.9679371460274453,1070.5,1891.0,1480.75,E
F506,0.1776140526140526,-0.9815089717596734,2737.5,1187.0,1962.25,M
F507,-0.437978687978688,6.7559278154619165,52.0,2905.0,1478.5,E
F508,0.29233266733266733,-11.111778203536652,3107.0,158.0,1632.5,Hybrid
F509,0.13528138528138528,-2.9109434296760455,2387.0,852.0,1619.5,Hybrid
F510,0.10456210456210456,3.007291102648473,1999.0,2143.0,2071.0,M
F511,0.16558441558441558,-3.0449452051041987,2643.0,832.0,1737.5,M
F512,-0.1371128871128871,1.6568138951888258,1287.5,1818.0,1552.75,E
F513,-0.16275391275391277,0.585512274929016,1083.0,1550.0,1316.5,E
F514,0.1321178821178821,-6.5471998488851995,2358.5,406.0,1382.25,E
F515,0.1773226773226773,-7.156002634618776,2732.5,363.0,1547.75,E
F516,-0.23563936063936064,4.817341990630574,624.5,2538.0,1581.25,Hybrid
F517,0.08807858807858808,-4.600149148217206,1801.0,593.0,1197.0,E
F518,0.09611222111222112,-3.1303017834137776,1890.5,813.0,1351.75,E
F519,-0.16791541791541792,1.0142483107225075,1040.0,1650.0,1345.0,E
F520,0.16333666333666333,-5.18314842840622,2626.0,516.0,1571.0,E
F521,-0.14102564102564102,0.3574550495078981,1254.0,1502.0,1378.0,E
F522,-0.11925574425574426,1.412144009105738,1428.0,1761.0,1594.5,Hybrid
F523,-0.42445054945054944,8.731370551672406,69.5,3119.0,1594.25,Hybrid
F524,0.17303529803529805,-6.566728861202947,2695.0,404.0,1549.5,E
F525,0.19176656676656675,-4.1045341520562815,2804.5,654.0,1729.25,M
F526,-0.17432567432567433,5.312731908419096,995.0,2648.0,1821.5,M
F527,-0.08949383949383949,2.154655016124181,1640.5,1931.0,1785.75,M
F528,0.2927905427905428,-8.094680472095106,3108.5,298.0,1703.25,Hybrid
F529,-0.10560273060273061,-0.36237836805849355,1544.0,1334.0,1439.0,E
F530,-0.12495837495837496,2.203877160336269,1394.0,1943.0,1668.5,Hybrid
F531,0.10518648018648019,-0.7073646013295232,2003.5,1251.0,1627.25,Hybrid
F532,0.15234765234765235,-2.09979774638591,2549.0,989.0,1769.0,M
F533,-0.11704961704961706,4.136417842733202,1447.0,2396.0,1921.5,M
F534,0.22731435231435232,-6.14461461610739,2943.0,425.0,1684.0,Hybrid
F535,0.1083083583083583,-0.30291619237744527,2047.5,1350.0,1698.75,Hybrid
F536,-0.06826506826506827,-0.3696200214703822,1689.0,1333.0,1511.0,E
F537,-0.3244671994671995,4.2463941500415885,253.0,2421.0,1337.0,E
F538,0.11742424242424243,-2.2756331050916785,2172.0,955.0,1563.5,E
F539,-0.33262570762570765,6.278749311719729,235.0,2828.0,1531.5,E
F540,-0.22698135198135197,9.104090888428765,667.0,3148.0,1907.5,M
F541,-0.13016150516150515,2.5931401460850907,1353.0,2047.0,1700.0,Hybrid
F542,0.2915834165834166,-14.868433303903313,3104.5,81.0,1592.75,Hybrid
F543,-0.1376956376956377,0.19149890868123265,1280.0,1460.0,1370.0,E
F544,-0.19572094572094573,0.21400233275438296,865.0,1469.0,1167.0,E
F545,0.15755078255078256,1.0096330280389054,2588.5,1647.0,2117.75,M
F546,-0.1546786546786547,1.272703913301143,1137.0,1721.0,1429.0,E
F547,0.07958707958707958,-0.5415120245939349,1748.0,1289.0,1518.5,E
F548,-0.1319097569097569,3.034844322842126,1343.5,2151.0,1747.25,M
F549,-0.1913086913086913,-0.0835369220422848,889.0,1399.0,1144.0,E
F550,0.13374125874125875,-0.03759196409827581,2372.0,1406.0,1889.0,M
F551,-0.11600899100899101,0.16335801584023812,1453.5,1448.0,1450.75,E
F552,0.0862887112887113,-1.500663259689901,1782.5,1082.0,1432.25,E
F553,0.1026889776889777,0.4939456497981354,1976.0,1532.0,1754.0,M
F554,0.19576257076257075,-3.638355551758224,2824.0,724.0,1774.0,M
F555,0.2609473859473859,-10.53925388441547,3047.0,173.0,1610.0,Hybrid
F556,-0.08745421245421245,0.29720637935020733,1652.0,1487.0,1569.5,E
F557,-0.1761155511155511,4.431725634632421,985.5,2455.0,1720.25,M
F558,-0.33025308025308026,7.837565454046256,242.0,3043.0,1642.5,Hybrid
F559,0.32434232434232435,-11.028246158355298,3162.0,159.0,1660.5,Hybrid
F560,-0.13415750915750915,2.2676411430256493,1315.5,1959.0,1637.25,Hybrid
F561,-0.10081585081585082,3.472049413430881,1571.5,2246.0,1908.75,M
F562,-0.1148018648018648,5.402778533021994,1464.0,2676.0,2070.0,M
F563,-0.2502081252081252,4.470663554038794,565.0,2468.0,1516.5,E
F564,0.08999333999334,1.1223764846501183,1813.0,1674.0,1743.5,M
F565,0.07334332334332334,-1.9972219268645617,1723.5,1004.0,1363.75,E
F566,0.16737429237429238,-4.993118377451474,2660.0,540.0,1600.0,Hybrid
F567,0.09981684981684982,0.34814805908197144,1932.5,1500.0,1716.25,Hybrid
F568,0.09923409923409923,2.841279308981143,1924.0,2103.0,2013.5,M
F569,0.6745754245754245,-34.909164545334576,3266.0,17.0,1641.5,Hybrid
F570,-0.1598817848817849,0.8511078827268932,1104.5,1611.0,1357.75,E
F571,-0.133991008991009,2.77146366609373,1318.0,2082.0,1700.0,Hybrid
F572,0.26702464202464204,-6.296592562921596,3064.0,419.0,1741.5,M
F573,-0.1202963702963703,2.5039870400267503,1420.0,2023.0,1721.5,M
F574,0.2558691308691309,-8.395739099160885,3038.0,279.0,1658.5,Hybrid
F575,0.2427988677988678,-6.476125858932363,2996.0,409.0,1702.5,Hybrid
F576,0.1518897768897769,-1.2079057233510042,2544.0,1138.0,1841.0,M
F577,0.21824009324009325,-9.335933341825527,2920.0,221.0,1570.5,E
F578,-0.09994172494172494,2.304561261845002,1580.5,1978.0,1779.25,M
F579,0.17703130203130202,-0.6702542128329938,2729.0,1257.0,1993.0,M
F580,0.25366300366300365,-9.629311837736672,3032.0,210.0,1621.0,Hybrid
F581,0.1896853146853147,-3.659277334444212,2791.5,722.0,1756.75,M
F582,-0.14206626706626707,3.833863046612926,1248.0,2332.0,1790.0,M
F583,-0.20737595737595738,7.0369047233963755,786.5,2946.0,1866.25,M
F584,-0.10989010989010989,-1.4843155680284568,1511.0,1090.0,1300.5,E
F585,-0.10722610722610723,1.1791886114066799,1528.5,1693.0,1610.75,Hybrid
F586,0.1573842823842824,0.1695391931523318,2586.0,1451.0,2018.5,M
F587,0.1292873792873793,1.0446059991535606,2312.0,1659.0,1985.5,M
F588,0.13594738594738595,-8.30502299933601,2396.0,283.0,1339.5,E
F589,0.18056943056943056,-6.400597315235885,2759.0,414.0,1586.5,Hybrid
F590,-0.1816100566100566,6.466439510027747,943.5,2859.0,1901.25,M
F591,-0.2721028971028971,1.6994007740922896,435.0,1832.0,1133.5,E
F592,-0.29915917415917415,11.850971743265951,322.5,3252.0,1787.25,M
F593,-0.22102897102897104,5.241518659893195,698.0,2623.0,1660.5,Hybrid
F594,-0.40555278055278055,10.827954573189459,92.0,3232.0,1662.0,Hybrid
F595,-0.14381451881451882,-2.3315137021413364,1231.0,945.0,1088.0,E
F596,-0.13011988011988013,3.6632732837797874,1355.0,2293.0,1824.0,M
F597,0.18668831168831168,-5.19779437473354,2784.5,515.0,1649.75,Hybrid
F598,0.43785381285381286,-16.107454995292777,3233.0,69.0,1651.0,Hybrid
F599,-0.6543456543456544,14.44095007922126,1.0,3272.0,1636.5,Hybrid
F600,-0.09977522477522477,3.2598922721283614,1582.5,2209.0,1895.75,M
F601,-0.11034798534798534,4.080447239291736,1509.0,2389.0,1949.0,M
F602,0.14102564102564102,-3.2292103307699804,2458.5,795.0,1626.75,Hybrid
F603,0.1568015318015318,0.24672747880519807,2583.5,1476.0,2029.75,M
F604,0.24933399933399933,-11.196249253630274,3016.5,156.0,1586.25,Hybrid
F605,-0.2900849150849151,6.929069430612763,361.5,2925.0,1643.25,Hybrid
F606,0.15263902763902765,-3.4631009470375886,2551.5,757.0,1654.25,Hybrid
F607,0.09045121545121546,1.0224263539126852,1820.5,1655.0,1737.75,M
F608,0.21037296037296038,-14.438648077760924,2894.0,84.0,1489.0,E
F609,0.40213952713952716,-20.66983744083759,3216.0,42.0,1629.0,Hybrid
F610,-0.16287878787878787,3.728948467196311,1079.5,2309.0,1694.25,Hybrid
F611,-0.09786047286047286,4.862284246289093,1600.0,2546.0,2073.0,M
F612,0.11842324342324342,-2.3612944600530597,2179.0,939.0,1559.0,E
F613,0.21212121212121213,-12.874141379256788,2903.0,112.0,1507.5,E
F614,0.22015484515484515,-8.640723676989289,2922.0,258.0,1590.0,Hybrid
F615,0.3023226773226773,-17.584297859212484,3126.0,57.0,1591.5,Hybrid
F616,-0.206002331002331,6.295180368022649,802.0,2832.0,1817.0,M
F617,-0.1674991674991675,3.540852608177765,1044.0,2258.0,1651.0,Hybrid
F618,0.2543706293706294,-8.48812754117401,3036.0,272.0,1654.0,Hybrid
F619,0.1521811521811522,-9.184699624541796,2546.5,230.0,1388.25,E
F620,-0.35614385614385613,5.978891966552645,185.0,2786.0,1485.5,E
F621,0.19205794205794205,0.392999388615344,2806.0,1514.0,2160.0,M
F622,0.20217282717282717,-3.7406808519105326,2858.0,710.0,1784.0,M
F623,0.14577089577089578,-2.698370081991989,2495.5,877.0,1686.25,Hybrid
F624,0.12466699966699966,0.6089123006018013,2258.0,1560.0,1909.0,M
F625,-0.16375291375291376,5.398203078673632,1073.0,2675.0,1874.0,M
F626,0.33966033966033965,-11.441002048882805,3174.0,150.0,1662.0,Hybrid
F627,-0.129995004995005,3.158116113864324,1357.0,2184.0,1770.5,M
F628,-0.15363802863802864,-0.48307288928707237,1146.5,1303.0,1224.75,E
F629,0.2415917415917416,-7.441705379966024,2990.0,347.0,1668.5,Hybrid
F630,-0.12445887445887446,0.8242656259887013,1398.5,1604.0,1501.25,E
F631,0.5595654345654346,-34.906404987259016,3256.0,18.0,1637.0,Hybrid
F632,0.14772727272727273,-7.732387696884501,2515.0,327.0,1421.0,E
F633,-0.2522893772893773,5.874647660586874,552.5,2771.0,1661.75,Hybrid
F634,0.12229437229437229,2.203363970360634,2227.0,1942.0,2084.5,M
F635,0.19755244755244755,-3.8864456705617982,2831.5,680.0,1755.75,M
F636,-0.37341824841824844,10.387225109450355,138.5,3220.0,1679.25,Hybrid
F637,-0.1150932400932401,4.446053159713223,1461.0,2461.0,1961.0,M
F638,0.09361471861471861,2.9787594461498514,1859.0,2133.0,1996.0,M
F639,-0.12658175158175158,4.583733174668907,1380.0,2497.0,1938.5,M
F640,0.19534632034632035,-5.9883273480315395,2822.0,433.0,1627.5,Hybrid
F641,0.18997668997668998,-7.883036865204549,2793.5,314.0,1553.75,E
F642,-0.2437978687978688,4.743897926572778,590.5,2525.0,1557.75,E
F643,0.27851315351315353,-7.593328866672195,3082.0,339.0,1710.5,Hybrid
F644,-0.16583416583416583,2.520465629627857,1058.0,2028.0,1543.0,E
F645,0.3031968031968032,-8.907069616649974,3130.5,245.0,1687.75,Hybrid
F646,-0.09919247419247419,3.732529443717482,1589.5,2310.0,1949.75,M
F647,-0.20646020646020646,-0.7532562327088712,799.0,1243.0,1021.0,E
F648,0.3182234432234432,-15.098098361543158,3153.0,79.0,1616.0,Hybrid
F649,0.1754079254079254,0.6396878315426591,2710.0,1564.0,2137.0,M
F650,0.18448218448218448,-6.894294485092971,2777.0,384.0,1580.5,Hybrid
F651,0.12125374625374626,-0.328403893831144,2217.0,1346.0,1781.5,M
F652,-0.1371128871128871,2.838359529109674,1287.5,2100.0,1693.75,Hybrid
F653,0.11322011322011322,-0.795356514717021,2109.5,1229.0,1669.25,Hybrid
F654,0.12541625041625043,-3.4200224090747113,2266.5,762.0,1514.25,E
F655,0.17403429903429904,-3.024750931394159,2699.0,835.0,1767.0,M
F656,-0.15484515484515485,4.46154428655457,1134.5,2464.0,1799.25,M
F657,0.08387445887445888,-0.2912386570694352,1766.0,1355.0,1560.5,E
F658,-0.2975357975357975,9.035056244709516,329.0,3143.0,1736.0,M
